E:\Workspaces\NormalUncertainty2026\.Revision\Data\xyzrgb_dragon_100k.obj
bits;DAME;DAME -p;FMPD;MSDM;MSDM2;MSE;MaxErr;NUNC;Improvements;Time;
748201;0.000325773329022792;0.261389225721359;0.4942331372746469;0.307852;0.280952;9.989349110423702E-05;0.017177578061819077;0;0;161.7471509;
818633;0.000260828312843214;0.208574548363686;0.39199734330376423;0.276533;0.233234;8.084495168236185E-05;0.01697859913110733;0;76330;485.4083259;
888337;0.000211679301864357;0.169575169682503;0.2969650148408949;0.253847;0.190389;6.48729575651841E-05;0.016897356137633324;0;148256;757.0276982;
957201;0.000175107973542567;0.139993190765381;0.22461076636054345;0.235888;0.154755;5.2787465690459374E-05;0.016897356137633324;0;217920;997.8607407;
1025985;0.000146142274084465;0.11679008603096;0.17347018065110165;0.222334;0.126842;4.3122071924333715E-05;0.014895876869559288;0;286412;1219.5402773;
1094137;0.000122804407758063;0.0981112569570541;0.13282160238278728;0.210496;0.104103;3.517496726597626E-05;0.014187077060341835;0;353725;1423.2506901;
1162017;0.00010427266584258;0.0834152847528458;0.10178285138277521;0.201603;0.0860168;2.89689258557159E-05;0.014187077060341835;0;420229;1614.1572438;
1229937;8.90248562870657E-05;0.0711629465222359;0.07937285582740672;0.193956;0.0717461;2.386447795557169E-05;0.014044980518519878;0;486421;1783.6676109;
1297969;7.62652815246799E-05;0.0609989017248154;0.06335928966116167;0.187263;0.0606318;1.950477437418411E-05;0.014054535888135433;0;552437;1947.0973594;
1365649;6.53370026379537E-05;0.0523417182266712;0.045394268487892075;0.18078;0.0505504;1.5862771223298618E-05;0.014054535888135433;0;618059;2104.1291044;
1431572;5.63728864082592E-05;0.0452104806900024;0.033193238924119406;0.173726;0.0429601;1.2864993181874834E-05;0.014054535888135433;0;683371;2255.4225387;
1496851;4.87725995639506E-05;0.039136353880167;0.025581552948636066;0.167183;0.0367777;1.0353255457228636E-05;0.01399237010627985;0;748650;2402.1682834;
1562044;4.20020029292172E-05;0.033689733594656;0.02097299612941872;0.161911;0.0309731;8.239475764908817E-06;0.01399237010627985;0;813843;2546.4390136;
1627064;3.58541626651237E-05;0.0287580769509077;0.015377183666667849;0.155703;0.0259297;6.492401730139895E-06;0.013999655842781067;0;878863;2681.0043139;
1694040;3.07322352312643E-05;0.0246817152947187;0.011463308314811904;0.149841;0.0220742;5.047412690944179E-06;0.013999655842781067;0;945839;2821.123687;
1761600;2.65356472844519E-05;0.0212965253740549;0.0077372056013620405;0.14424;0.0187593;3.9018548909224506E-06;0.013999655842781067;0;1013399;2957.3123057;
