C:\Data\Common\Simplified\armadillo2_10000.obj
bits;DAME;DAME -p;FMPD;MSDM;MSDM2;MSE;MaxErr;NUNC;Improvements;Time;
29952;3.96771847274604E-05;2.97626352310181;0.13551703433975693;0.616859;0.625218;1.5935618419902495E-05;0.006655216217041016;0;0;2.8E-06;
33145;3.91756263764004E-05;2.94418597221375;0.13582483316755223;0.597804;0.614715;1.3745607977035647E-05;0.006655216217041016;0;3552;59.3993798;
36217;3.69814098398683E-05;2.77642703056335;0.12973896270432084;0.578155;0.604349;1.1166479825593215E-05;0.006655216217041016;0;7608;46.5157507;
39129;3.38414173225411E-05;2.53569364547729;0.1203339973205031;0.532601;0.562153;9.274186043648106E-06;0.006655216217041016;0;11626;34.5485253;
41897;3.12533534333011E-05;2.33597612380981;0.10875713123168662;0.478131;0.505234;8.199363359188262E-06;0.006655216217041016;0;15098;23.6834848;
44473;2.93020234740419E-05;2.19382476806641;0.09660698527214384;0.429706;0.450752;7.495063977454254E-06;0.006655216217041016;0;18242;18.3571793;
46777;2.79426201748818E-05;2.09452486038208;0.08905448797460114;0.397851;0.408782;7.04668853219685E-06;0.006655216217041016;0;20846;14.1247015;
49185;2.61834556395189E-05;1.96208226680756;0.07731742477277637;0.363827;0.366425;6.558993908055811E-06;0.006655216217041016;0;23470;13.8036834;
51457;2.37650157694015E-05;1.781254529953;0.05483215031163802;0.337507;0.330889;6.0445253518174915E-06;0.006655216217041016;0;25895;12.2007999;
53753;2.19561871997413E-05;1.6421058177948;0.048955516775628816;0.310627;0.304316;5.490810381676347E-06;0.006405957508832216;0;28304;12.3395986;
56041;2.02996783518148E-05;1.5222419500351;0.038189715111642375;0.285995;0.268699;5.027203521252541E-06;0.006405957508832216;0;30657;11.8808297;
58289;1.89887330218837E-05;1.42175400257111;0.048026383669153905;0.267563;0.244452;4.600245705658839E-06;0.006405957508832216;0;32931;11.0443957;
60489;1.70930330668125E-05;1.27907609939575;0.027082586579216805;0.240982;0.217808;4.174687479714265E-06;0.005990055855363607;0;35157;10.9432594;
62705;1.53843753986042E-05;1.14959073066711;0.02515006727121838;0.2224;0.196724;3.747471699320391E-06;0.005990055855363607;0;37399;11.0590767;
64913;1.40062418627748E-05;1.04662644863129;0.015248065537626143;0.205849;0.178577;3.360808041436407E-06;0.005985339172184467;0;39617;10.7725166;
67137;1.27141831042835E-05;0.950923204421997;0.012522909202161703;0.197503;0.164176;3.045591864183436E-06;0.0057236794382333755;0;41816;10.932359;
